case,family,trial_id,acquisition,mIoU,source_root,output_dir,denoise_retained_ratio,depth_nan_ratio,depth_outlier_ratio,det_midpoint_ratio,det_real_detection_ratio,det_fallback_ratio,det_x_spacing_cv,det_y_std,det_ring_count_error,det_n_points,sam_fill_rate,sam_ring_completeness,sam_segment_size_cv,sam_ontology_divergence,orient_invariant_ok,orient_h_ring_corr,overlay_json
3-1,t3,3-1-1-t003,sobol_init,0.374,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-1-bo-proxy/runs/3-1-1-t003,0.685418540453568,0.15161324692625996,0.002065999792704203,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.5769733504710273,0.8888888888888888,0.5731690541793922,0.2614439634828809,1.0,-0.9939473188361857,"{""denoising"": {""mask_r_low"": 2.779220705665648, ""mask_r_high"": 3.0683715553954243, ""mask_theta_low"": 1.1737831747159362, ""mask_theta_high"": 15.46393034607172}, ""enhancing"": {""curvature_threshold"": 0.0014755401108413936}, ""detecting"": {""binary_threshold"": 129, ""hough_threshold_oblique"": 21, ""hough_threshold_horizontal"": 42, ""hough_threshold_vertical"": 2114, ""maxLineGap_oblique"": 15, ""pattern_tolerance"": 10, ""uniform_k_snap"": false}, ""sam"": {""segment_width"": 1283, ""K_height"": 853.8480280898511, ""angle"": 5.462609367445111}}"
3-1,t3,3-1-1-t004,sobol_init,0.744,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-1-bo-proxy/runs/3-1-1-t004,0.6878833806902175,0.18735386811811625,0.001387409727866761,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.6356642464342289,0.8888888888888888,0.6822431044635231,0.2422860434791833,1.0,-0.9939473188361857,"{""denoising"": {""mask_r_low"": 2.855568204447627, ""mask_r_high"": 2.994059825874865, ""mask_theta_low"": 2.2566090058535337, ""mask_theta_high"": 18.60779793187976}, ""enhancing"": {""curvature_threshold"": 0.001055608143284917}, ""detecting"": {""binary_threshold"": 152, ""hough_threshold_oblique"": 56, ""hough_threshold_horizontal"": 24, ""hough_threshold_vertical"": 1455, ""maxLineGap_oblique"": 39, ""pattern_tolerance"": 13, ""uniform_k_snap"": true}, ""sam"": {""segment_width"": 1119, ""K_height"": 743.3166580274701, ""angle"": 7.8262605760246515}}"
3-1,t3,3-1-1-t005,sobol_init,0.087,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-1-bo-proxy/runs/3-1-1-t005,0.709239105063815,0.1790822981481719,0.0018734888905833633,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.5975852657328076,0.8888888888888888,0.618845589743038,0.19701925105004547,1.0,-0.9939473188361857,"{""denoising"": {""mask_r_low"": 2.8973128105513752, ""mask_r_high"": 3.0540916801895945, ""mask_theta_low"": 2.063032609410584, ""mask_theta_high"": 18.34819245710969}, ""enhancing"": {""curvature_threshold"": 0.0007493892265483736}, ""detecting"": {""binary_threshold"": 145, ""hough_threshold_oblique"": 28, ""hough_threshold_horizontal"": 45, ""hough_threshold_vertical"": 2317, ""maxLineGap_oblique"": 32, ""pattern_tolerance"": 12, ""uniform_k_snap"": true}, ""sam"": {""segment_width"": 1233, ""K_height"": 811.2617618404329, ""angle"": 8.855320113711059}}"
3-1,t3,3-1-1-t006,sobol_init,0.707,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-1-bo-proxy/runs/3-1-1-t006,0.6313149860419085,0.1713095344604728,0.001130563200881495,0.6,0.8,0.2,3.0257255334141027e-16,8.565873267691845,0.0,10.0,0.5852766254096397,0.8888888888888888,0.7419287800931711,0.2800468466264846,1.0,-0.9939473188361857,"{""denoising"": {""mask_r_low"": 2.8301045590080323, ""mask_r_high"": 2.98002701937221, ""mask_theta_low"": 1.742360733449459, ""mask_theta_high"": 15.705072551965714}, ""enhancing"": {""curvature_threshold"": 0.0011203767267987132}, ""detecting"": {""binary_threshold"": 107, ""hough_threshold_oblique"": 54, ""hough_threshold_horizontal"": 28, ""hough_threshold_vertical"": 1245, ""maxLineGap_oblique"": 58, ""pattern_tolerance"": 15, ""uniform_k_snap"": false}, ""sam"": {""segment_width"": 1169, ""K_height"": 992.1617800369859, ""angle"": 6.21820845734328}}"
3-1,t3,3-1-1-t008,sobol_init,0.082,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-1-bo-proxy/runs/3-1-1-t008,0.5169099866487821,0.33436558253940535,0.0003891523709637159,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.49758806668762195,0.8888888888888888,0.6356317428613236,0.20903422991805548,1.0,-0.9939473188361857,"{""denoising"": {""mask_r_low"": 2.9333731784205885, ""mask_r_high"": 2.9733731784205886, ""mask_theta_low"": 1.3735695737414062, ""mask_theta_high"": 16.71861469745636}, ""enhancing"": {""curvature_threshold"": 0.00034321837425231935}, ""detecting"": {""binary_threshold"": 156, ""hough_threshold_oblique"": 48, ""hough_threshold_horizontal"": 54, ""hough_threshold_vertical"": 1924, ""maxLineGap_oblique"": 22, ""pattern_tolerance"": 7, ""uniform_k_snap"": true}, ""sam"": {""segment_width"": 1037, ""K_height"": 899.1521666757762, ""angle"": 7.742443774826825}}"
3-1,t3,3-1-1-t009,sobol_init,0.062,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-1-bo-proxy/runs/3-1-1-t009,0.20291517152736066,0.6762714439142805,0.001140080238558562,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.018917337599083775,0.8888888888888888,1.255731398552749,0.42491294453127143,1.0,-0.9939473188361857,"{""denoising"": {""mask_r_low"": 2.9665340837091208, ""mask_r_high"": 3.0723286947235464, ""mask_theta_low"": 2.3834931664168835, ""mask_theta_high"": 15.934016101062298}, ""enhancing"": {""curvature_threshold"": 0.0019876513393595812}, ""detecting"": {""binary_threshold"": 146, ""hough_threshold_oblique"": 26, ""hough_threshold_horizontal"": 48, ""hough_threshold_vertical"": 2438, ""maxLineGap_oblique"": 36, ""pattern_tolerance"": 6, ""uniform_k_snap"": true}, ""sam"": {""segment_width"": 1178, ""K_height"": 731.0148692689836, ""angle"": 5.612199773080647}}"
3-1,t3,3-1-1-t010,sobol_init,0.109,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-1-bo-proxy/runs/3-1-1-t010,0.7424662095923366,0.18355960225751264,0.00165395841202098,0.0,0.1,0.9,0.0,0.0,0.0,10.0,0.6867054235821722,0.8888888888888888,0.6280847509524705,0.21765544308558973,1.0,-0.9939473188361857,"{""denoising"": {""mask_r_low"": 2.742384914495051, ""mask_r_high"": 3.021392267756164, ""mask_theta_low"": 1.2329812431707978, ""mask_theta_high"": 18.008898463100195}, ""enhancing"": {""curvature_threshold"": 0.0005584053801372648}, ""detecting"": {""binary_threshold"": 124, ""hough_threshold_oblique"": 52, ""hough_threshold_horizontal"": 26, ""hough_threshold_vertical"": 1345, ""maxLineGap_oblique"": 11, ""pattern_tolerance"": 17, ""uniform_k_snap"": false}, ""sam"": {""segment_width"": 1215, ""K_height"": 922.4066877737641, ""angle"": 8.288199660368264}}"
3-1,t3,3-1-1-t011,sobol_init,0.113,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-1-bo-proxy/runs/3-1-1-t011,0.7241152873001596,0.15302197972511739,0.002191841966954297,0.0,0.1,0.9,0.0,0.0,0.0,10.0,0.6802258814449192,0.8888888888888888,0.6343046099761611,0.22177156465106063,1.0,-0.9939473188361857,"{""denoising"": {""mask_r_low"": 2.842184770759195, ""mask_r_high"": 3.1367609965149312, ""mask_theta_low"": 2.0161897162906826, ""mask_theta_high"": 16.924120746552944}, ""enhancing"": {""curvature_threshold"": 0.0009349285926669835}, ""detecting"": {""binary_threshold"": 113, ""hough_threshold_oblique"": 32, ""hough_threshold_horizontal"": 34, ""hough_threshold_vertical"": 990, ""maxLineGap_oblique"": 25, ""pattern_tolerance"": 16, ""uniform_k_snap"": false}, ""sam"": {""segment_width"": 1016, ""K_height"": 787.641423754394, ""angle"": 7.0570296151563525}}"
3-1,t3,3-1-1-t012,ei,0.874,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-1-bo-proxy/runs/3-1-1-t012,0.7222464280045686,0.17839702769718874,0.0012006462565013938,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.6889819774118555,0.8888888888888888,0.5940184492145237,0.19974358163604855,1.0,-0.9939473188361857,"{""denoising"": {""mask_r_low"": 2.9039082837006496, ""mask_r_high"": 2.991466318069993, ""mask_theta_low"": 1.4125951380526676, ""mask_theta_high"": 17.342588944877733}, ""enhancing"": {""curvature_threshold"": 0.0017437448162702955}, ""detecting"": {""binary_threshold"": 104, ""hough_threshold_oblique"": 55, ""hough_threshold_horizontal"": 36, ""hough_threshold_vertical"": 815, ""maxLineGap_oblique"": 23, ""pattern_tolerance"": 9, ""uniform_k_snap"": true}, ""sam"": {""segment_width"": 1032, ""K_height"": 807.2616516824107, ""angle"": 6.584582213617761}}"
3-1,t3,3-1-1-t013,uncertainty,0.045,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-1-bo-proxy/runs/3-1-1-t013,0.009708420603823615,0.9641028704664016,7.941525100245599e-05,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.008395084013083571,1.0,0.97162532112161,0.46388631448872414,1.0,-0.9939473188361857,"{""denoising"": {""mask_r_low"": 2.8610843933045853, ""mask_r_high"": 2.9003436342891185, ""mask_theta_low"": 2.401997053469504, ""mask_theta_high"": 18.70036303065527}, ""enhancing"": {""curvature_threshold"": 0.0006284910152419357}, ""detecting"": {""binary_threshold"": 120, ""hough_threshold_oblique"": 58, ""hough_threshold_horizontal"": 23, ""hough_threshold_vertical"": 1676, ""maxLineGap_oblique"": 57, ""pattern_tolerance"": 19, ""uniform_k_snap"": true}, ""sam"": {""segment_width"": 1025, ""K_height"": 842.8616874215942, ""angle"": 7.644774771217844}}"
3-1,t3,3-1-1-t015,uncertainty,0.079,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-1-bo-proxy/runs/3-1-1-t015,0.7014913528300536,0.17428791335202407,0.002138552291931213,0.0,0.1,0.9,0.0,0.0,0.0,10.0,0.5691260087327547,0.8888888888888888,0.6275569736545604,0.2023311514674279,1.0,-0.9939473188361857,"{""denoising"": {""mask_r_low"": 2.853318195683322, ""mask_r_high"": 3.1052384731885345, ""mask_theta_low"": 2.494206074624319, ""mask_theta_high"": 17.754098019803788}, ""enhancing"": {""curvature_threshold"": 0.0012852170035232574}, ""detecting"": {""binary_threshold"": 104, ""hough_threshold_oblique"": 34, ""hough_threshold_horizontal"": 47, ""hough_threshold_vertical"": 1307, ""maxLineGap_oblique"": 53, ""pattern_tolerance"": 18, ""uniform_k_snap"": false}, ""sam"": {""segment_width"": 1184, ""K_height"": 732.1675136227793, ""angle"": 7.710154741361943}}"
3-1,t3,3-1-1-t016,ei,0.528,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-1-bo-proxy/runs/3-1-1-t016,0.5142615282631902,0.39020434769349627,0.0008959430337284242,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.4844111303719979,0.8888888888888888,0.7866788371773187,0.29167268977613303,1.0,-0.9939473188361857,"{""denoising"": {""mask_r_low"": 2.9397317599414445, ""mask_r_high"": 2.9955866354364504, ""mask_theta_low"": 1.2344496343118105, ""mask_theta_high"": 18.446673192465397}, ""enhancing"": {""curvature_threshold"": 0.0002228339994307085}, ""detecting"": {""binary_threshold"": 101, ""hough_threshold_oblique"": 44, ""hough_threshold_horizontal"": 41, ""hough_threshold_vertical"": 1357, ""maxLineGap_oblique"": 47, ""pattern_tolerance"": 15, ""uniform_k_snap"": true}, ""sam"": {""segment_width"": 1235, ""K_height"": 817.881689911921, ""angle"": 6.803091145108364}}"
3-1,t3,3-1-1-t017,uncertainty,0.113,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-1-bo-proxy/runs/3-1-1-t017,0.7596329504324363,0.17476760017354728,0.002066002761211289,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.6740808977993832,0.8888888888888888,0.5875736317814767,0.1841955416022223,1.0,-0.9939473188361857,"{""denoising"": {""mask_r_low"": 2.81501723329188, ""mask_r_high"": 3.1421750475200074, ""mask_theta_low"": 1.1069287716783278, ""mask_theta_high"": 17.706450780835567}, ""enhancing"": {""curvature_threshold"": 0.0015692864922859742}, ""detecting"": {""binary_threshold"": 129, ""hough_threshold_oblique"": 27, ""hough_threshold_horizontal"": 49, ""hough_threshold_vertical"": 1164, ""maxLineGap_oblique"": 56, ""pattern_tolerance"": 5, ""uniform_k_snap"": true}, ""sam"": {""segment_width"": 1257, ""K_height"": 990.8201954308429, ""angle"": 4.125802988527495}}"
3-1,t3,3-1-1-t018,ei,0.734,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-1-bo-proxy/runs/3-1-1-t018,0.6580672166912009,0.16870967070419815,0.0013581637568182857,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.5964851129251616,0.8888888888888888,0.7160295891677901,0.24414507483660475,1.0,-0.9939473188361857,"{""denoising"": {""mask_r_low"": 2.872574939534089, ""mask_r_high"": 2.9924301347017708, ""mask_theta_low"": 1.7173060624889411, ""mask_theta_high"": 15.928102468719747}, ""enhancing"": {""curvature_threshold"": 0.0006584610225291372}, ""detecting"": {""binary_threshold"": 130, ""hough_threshold_oblique"": 40, ""hough_threshold_horizontal"": 28, ""hough_threshold_vertical"": 1168, ""maxLineGap_oblique"": 12, ""pattern_tolerance"": 8, ""uniform_k_snap"": true}, ""sam"": {""segment_width"": 1258, ""K_height"": 812.720372221029, ""angle"": 5.285309882645138}}"
3-1,t3,3-1-1-t019,uncertainty,0.269,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-1-bo-proxy/runs/3-1-1-t019,0.40970499721460607,0.4115052143136903,0.00046393072443674793,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.33650359922693646,0.8888888888888888,0.632102875192144,0.2850219653179191,1.0,-0.9939473188361857,"{""denoising"": {""mask_r_low"": 2.927752845081076, ""mask_r_high"": 2.967752845081076, ""mask_theta_low"": 1.2480421949811686, ""mask_theta_high"": 15.068204387888835}, ""enhancing"": {""curvature_threshold"": 0.0004449926623812633}, ""detecting"": {""binary_threshold"": 151, ""hough_threshold_oblique"": 38, ""hough_threshold_horizontal"": 37, ""hough_threshold_vertical"": 1190, ""maxLineGap_oblique"": 59, ""pattern_tolerance"": 19, ""uniform_k_snap"": true}, ""sam"": {""segment_width"": 1250, ""K_height"": 883.4498813466377, ""angle"": 4.091924958695449}}"
3-1,t3,3-1-1-t020,ei,0.856,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-1-bo-proxy/runs/3-1-1-t020,0.712320155359627,0.18660798838550072,0.0010659482162744857,0.7,0.7,0.3,3.23320254422785e-16,5.139238063992668,0.0,10.0,0.6768756282697257,0.8888888888888888,0.6006765675697066,0.20456597070557064,1.0,-0.9939473188361857,"{""denoising"": {""mask_r_low"": 2.8786741129241857, ""mask_r_high"": 2.985522907114309, ""mask_theta_low"": 1.5321827261574847, ""mask_theta_high"": 17.80189877421831}, ""enhancing"": {""curvature_threshold"": 0.0013820150045510406}, ""detecting"": {""binary_threshold"": 132, ""hough_threshold_oblique"": 21, ""hough_threshold_horizontal"": 51, ""hough_threshold_vertical"": 2233, ""maxLineGap_oblique"": 38, ""pattern_tolerance"": 11, ""uniform_k_snap"": false}, ""sam"": {""segment_width"": 1049, ""K_height"": 813.7362539764534, ""angle"": 8.200124912496724}}"
3-1,t3,3-1-1-t021,uncertainty,0.048,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-1-bo-proxy/runs/3-1-1-t021,0.6596092979251149,0.16173542516888106,0.0019619957903707487,0.0,0.1,0.9,0.0,0.0,0.0,10.0,0.06266825179961347,0.8888888888888888,0.7141235161911633,0.2648093429013648,1.0,-0.9939473188361857,"{""denoising"": {""mask_r_low"": 2.9183184260572643, ""mask_r_high"": 3.0607823755461596, ""mask_theta_low"": 1.0357794653908639, ""mask_theta_high"": 15.22096748415937}, ""enhancing"": {""curvature_threshold"": 0.0010277268257867782}, ""detecting"": {""binary_threshold"": 141, ""hough_threshold_oblique"": 31, ""hough_threshold_horizontal"": 26, ""hough_threshold_vertical"": 1545, ""maxLineGap_oblique"": 53, ""pattern_tolerance"": 19, ""uniform_k_snap"": false}, ""sam"": {""segment_width"": 1017, ""K_height"": 734.176965536986, ""angle"": 5.718775934739222}}"
3-1,t3,3-1-1-t022,ei,0.118,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-1-bo-proxy/runs/3-1-1-t022,0.7283882994780888,0.18649843491949852,0.001187666270735537,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.7022693958340466,0.8888888888888888,0.6281486600710668,0.21950787161675586,1.0,-0.9939473188361857,"{""denoising"": {""mask_r_low"": 2.75604682366965, ""mask_r_high"": 2.9879411636573563, ""mask_theta_low"": 1.169380664332213, ""mask_theta_high"": 18.17164593973106}, ""enhancing"": {""curvature_threshold"": 0.001333200099971622}, ""detecting"": {""binary_threshold"": 127, ""hough_threshold_oblique"": 56, ""hough_threshold_horizontal"": 20, ""hough_threshold_vertical"": 2431, ""maxLineGap_oblique"": 37, ""pattern_tolerance"": 7, ""uniform_k_snap"": true}, ""sam"": {""segment_width"": 1034, ""K_height"": 884.834631556806, ""angle"": 5.012836500349073}}"
3-1,t3,3-1-1-t023,uncertainty,0.098,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-1-bo-proxy/runs/3-1-1-t023,0.7252014353337337,0.15239728745707729,0.002219729781029455,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.6708644680208764,0.8888888888888888,0.6213142945753423,0.21809205261607478,1.0,-0.9939473188361857,"{""denoising"": {""mask_r_low"": 2.703041322567864, ""mask_r_high"": 3.141502372806315, ""mask_theta_low"": 1.5257725423646782, ""mask_theta_high"": 16.40426241198333}, ""enhancing"": {""curvature_threshold"": 0.0008316331353569522}, ""detecting"": {""binary_threshold"": 122, ""hough_threshold_oblique"": 36, ""hough_threshold_horizontal"": 42, ""hough_threshold_vertical"": 928, ""maxLineGap_oblique"": 46, ""pattern_tolerance"": 19, ""uniform_k_snap"": true}, ""sam"": {""segment_width"": 1003, ""K_height"": 998.5090646772913, ""angle"": 4.738477047284149}}"
3-1,t3,3-1-1-t024,ei,0.36,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-1-bo-proxy/runs/3-1-1-t024,0.6481907387985149,0.1600961230183761,0.0014968707081281065,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.6073341445728389,0.8888888888888888,0.5319040881300857,0.26571286066643435,1.0,-0.9939473188361857,"{""denoising"": {""mask_r_low"": 2.8814167600578533, ""mask_r_high"": 2.9951016584903303, ""mask_theta_low"": 1.3417221828167527, ""mask_theta_high"": 15.115656958482907}, ""enhancing"": {""curvature_threshold"": 0.0005540227677023848}, ""detecting"": {""binary_threshold"": 102, ""hough_threshold_oblique"": 37, ""hough_threshold_horizontal"": 56, ""hough_threshold_vertical"": 1959, ""maxLineGap_oblique"": 60, ""pattern_tolerance"": 8, ""uniform_k_snap"": true}, ""sam"": {""segment_width"": 1019, ""K_height"": 832.2727715291485, ""angle"": 6.039904482429849}}"
3-1,t3,3-1-1-t025,uncertainty,0.043,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-1-bo-proxy/runs/3-1-1-t025,0.02805467463797659,0.934623934005233,0.0004389657428045353,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.02449590593771299,1.0,0.7381061885380928,0.4555753186803879,1.0,-0.9939473188361857,"{""denoising"": {""mask_r_low"": 2.786526433030133, ""mask_r_high"": 2.9038663210520226, ""mask_theta_low"": 1.5446460329287075, ""mask_theta_high"": 15.15235439796783}, ""enhancing"": {""curvature_threshold"": 0.0004750348429401023}, ""detecting"": {""binary_threshold"": 130, ""hough_threshold_oblique"": 40, ""hough_threshold_horizontal"": 36, ""hough_threshold_vertical"": 1861, ""maxLineGap_oblique"": 56, ""pattern_tolerance"": 13, ""uniform_k_snap"": true}, ""sam"": {""segment_width"": 1084, ""K_height"": 905.5965504983162, ""angle"": 8.983174479478013}}"
3-1,t3,3-1-1-t026,ei,0.821,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-1-1-bo-proxy/runs/3-1-1-t026,0.7073080023279047,0.18400213236455537,0.0012975833201705892,0.7,0.7,0.3,0.0,5.2532860608576994,0.0,10.0,0.6580080854228975,0.8888888888888888,0.6474074347662239,0.21868573045673795,1.0,-0.9939473188361857,"{""denoising"": {""mask_r_low"": 2.883115907373716, ""mask_r_high"": 2.9942772378703806, ""mask_theta_low"": 1.8019978489967863, ""mask_theta_high"": 17.423651039727364}, ""enhancing"": {""curvature_threshold"": 0.0018409028224876478}, ""detecting"": {""binary_threshold"": 138, ""hough_threshold_oblique"": 48, ""hough_threshold_horizontal"": 26, ""hough_threshold_vertical"": 1028, ""maxLineGap_oblique"": 56, ""pattern_tolerance"": 11, ""uniform_k_snap"": false}, ""sam"": {""segment_width"": 1336, ""K_height"": 848.8859858133642, ""angle"": 8.483282690294505}}"
