source,case,family,trial_id,mIoU,stage1_varied,path,depth_nan_ratio,denoise_retained_ratio,unfold_residual,orient_agreement,sam_fill_rate,sam_ontology_divergence,det_row_residual_px,det_row_gated,det_row_y_std,phase_incoherence_deg,recentre_residual_max_cm,orient_axis_corr
reuse_v2,5-1,complex,5-1-t010,0.554,False,data/bo-elegant/5-1-trials/runs/5-1-t010,0.22586484079931846,0.6849006374184069,3.0204248861443626,0.8024100124740393,0.6753763997329146,0.1275206397233629,0.0,0.0,491.49758648503854,20.2,19.5,0.8024100124740393
reuse_v2,5-1,complex,5-1-t011,0.145,False,data/bo-elegant/5-1-trials/runs/5-1-t011,0.5327536262324465,0.3623946129280939,3.0204248861443626,0.8024100124740393,0.3602228844294066,0.3294195231949625,0.0,0.0,0.0,9.3,19.5,0.8024100124740393
reuse_v2,5-1,complex,5-1-t012,0.608,False,data/bo-elegant/5-1-trials/runs/5-1-t012,0.19700964073354243,0.771284446367604,3.0204248861443626,0.8024100124740393,0.7581958356556847,0.12367002089078509,0.0,0.0,482.36457311392155,20.0,19.5,0.8024100124740393
reuse_v2,5-1,complex,5-1-t014,0.807,False,data/bo-elegant/5-1-trials/runs/5-1-t014,0.20195963522305238,0.7544827980813589,3.0204248861443626,0.8024100124740393,0.7437717983863511,0.12944649148138587,0.0,0.0,580.1692218462815,21.7,19.5,0.8024100124740393
reuse_v2,5-1,complex,5-1-t015,0.798,False,data/bo-elegant/5-1-trials/runs/5-1-t015,0.20330320348986042,0.771199130286851,3.0204248861443626,0.8024100124740393,0.7579056588061777,0.1258445143221136,0.0,0.0,580.1488974090312,22.2,19.5,0.8024100124740393
reuse_v2,5-1,complex,5-1-t016,0.037,False,data/bo-elegant/5-1-trials/runs/5-1-t016,0.9844903239645444,0.007594152936482433,3.0204248861443626,0.8024100124740393,0.0067394595047478145,0.2204907736290392,0.0,0.0,0.0,8.2,19.5,0.8024100124740393
reuse_v2,5-1,complex,5-1-t017,0.243,False,data/bo-elegant/5-1-trials/runs/5-1-t017,0.5759669432206115,0.2959885604929328,3.0204248861443626,0.8024100124740393,0.28994491237731984,0.33920774703724454,0.0,0.0,482.89000151852906,18.5,19.5,0.8024100124740393
reuse_v2,5-1,complex,5-1-t018,0.762,False,data/bo-elegant/5-1-trials/runs/5-1-t018,0.20042591131551432,0.769685408446905,3.0204248861443626,0.8024100124740393,0.7562596204098544,0.12922073667127282,0.0,0.0,611.6131637586257,21.0,19.5,0.8024100124740393
reuse_v2,5-1,complex,5-1-t019,0.783,False,data/bo-elegant/5-1-trials/runs/5-1-t019,0.19948842826245794,0.762727805430292,3.0204248861443626,0.8024100124740393,0.7487160440721417,0.12975378741909832,0.0,0.0,580.1934744176071,21.8,19.5,0.8024100124740393
reuse_v2,5-1,complex,5-1-t020,0.811,False,data/bo-elegant/5-1-trials/runs/5-1-t020,0.20779253267370726,0.7586735035329543,3.0204248861443626,0.8024100124740393,0.7488805457368269,0.12375480611194475,0.0,0.0,512.6081095469979,23.9,19.5,0.8024100124740393
bo-full-stage,5-1,complex,5-1-f000,0.864,True,data/bo-full-stage/5-1-trials/runs/5-1-f000,0.19237341207357397,0.7543259595376992,1.6094379124341003,0.7987478231261304,0.7450546048460556,0.12631727942653007,0.0,0.0,515.1127439010265,22.1,4.0,0.7987478231261304
bo-full-stage,5-1,complex,5-1-f001,0.508,True,data/bo-full-stage/5-1-trials/runs/5-1-f001,0.24429950504559494,0.7592947272107721,4.147885329150131,0.7995372168885791,0.7490292102847258,0.12126746167614552,0.0,0.0,466.7162632767653,26.2,62.3,0.7995372168885791
bo-full-stage,5-1,complex,5-1-f002,0.394,True,data/bo-full-stage/5-1-trials/runs/5-1-f002,0.20061135849332068,0.7558064745198672,1.4586150226995167,0.8001671143496756,0.741699690460998,0.13025594127422657,0.0,0.0,523.4021239656248,13.9,3.3,0.8001671143496756
bo-full-stage,5-1,complex,5-1-f003,0.502,True,data/bo-full-stage/5-1-trials/runs/5-1-f003,0.1895870342331618,0.7623594647463225,0.7884573603642702,0.8005843062618491,0.7520203818584295,0.12472653075088497,0.0,0.0,573.3873634062921,19.6,1.2,0.8005843062618491
bo-full-stage,5-1,complex,5-1-f004,0.375,True,data/bo-full-stage/5-1-trials/runs/5-1-f004,0.20069442422298678,0.7572599131410775,1.2809338454620645,0.7997731020463185,0.7471027016588614,0.12659355327395994,0.0,0.0,571.170477796585,14.4,2.6,0.7997731020463185
bo-full-stage,5-1,complex,5-1-f005,0.036,True,data/bo-full-stage/5-1-trials/runs/5-1-f005,0.9766125123443921,0.012710052533249005,1.252762968495368,0.8000852695693274,0.011149330217678615,0.17331509216589863,0.0,0.0,0.0,12.2,2.5,0.8000852695693274
bo-full-stage,5-1,complex,5-1-f006,0.123,True,data/bo-full-stage/5-1-trials/runs/5-1-f006,0.849399024671821,0.577724737627508,6.672032945461067,0.6312568516403378,0.5704263811626181,0.1947287197401834,0.0,0.0,486.1403070030783,24.9,789.0,0.6312568516403378
bo-full-stage,5-1,complex,5-1-f007,0.853,True,data/bo-full-stage/5-1-trials/runs/5-1-f007,0.1867533837217366,0.7700563035045496,1.6094379124341003,0.7987478231261304,0.757758016007749,0.12505826949051857,0.0,0.0,525.1345829057203,20.4,4.0,0.7987478231261304
bo-full-stage,5-1,complex,5-1-f008,0.385,True,data/bo-full-stage/5-1-trials/runs/5-1-f008,0.19298120930455478,0.7588073527135367,1.1314021114911006,0.8000454387569998,0.7483308445219158,0.12356824969442501,0.0,0.0,533.756027816758,15.1,2.1,0.8000454387569998
bo-full-stage,5-1,complex,5-1-f009,0.428,True,data/bo-full-stage/5-1-trials/runs/5-1-f009,0.18557166810882755,0.7699791614195574,2.3978952727983707,0.7998650306165671,0.7554452860821885,0.10588823239417094,0.0,0.0,544.3578286558418,26.7,10.0,0.7998650306165671
bo-full-stage,5-1,complex,5-1-f010,0.488,True,data/bo-full-stage/5-1-trials/runs/5-1-f010,0.29589724721188876,0.7476498485000973,4.533674184283021,0.7982024154275028,0.7375524093618817,0.12760204770760947,0.0,0.0,466.5807077442614,27.7,92.1,0.7982024154275028
bo-full-stage,5-1,complex,5-1-f011,0.771,True,data/bo-full-stage/5-1-trials/runs/5-1-f011,0.21405585845024086,0.6863663370332584,2.9338568698359033,0.7995501217992116,0.6810200329309855,0.12932670148057152,0.0,0.0,580.2872033618582,21.0,17.8,0.7995501217992116
bo-full-stage,5-1,complex,5-1-f012,0.036,True,data/bo-full-stage/5-1-trials/runs/5-1-f012,0.9577505560049491,0.01938565269611587,2.9338568698359033,0.7995501217992116,0.01726756604460856,0.17576077768385462,0.0,0.0,0.0,6.3,17.8,0.7995501217992116
bo-full-stage,5-1,complex,5-1-f013,0.757,True,data/bo-full-stage/5-1-trials/runs/5-1-f013,0.18645923762227515,0.76904017365654,1.667706820558076,0.8005315267453287,0.7574203278078825,0.12601929146433882,0.0,0.0,613.3048480503393,20.1,4.3,0.8005315267453287
bo-full-stage,5-1,complex,5-1-f014,0.39,True,data/bo-full-stage/5-1-trials/runs/5-1-f014,0.19383483679296604,0.7692261320600973,1.3609765531356006,0.8003459978470906,0.7508903269445042,0.13261453765109676,0.0,0.0,531.7193912641275,14.7,2.9,0.8003459978470906
bo-full-stage,5-1,complex,5-1-f015,0.528,True,data/bo-full-stage/5-1-trials/runs/5-1-f015,0.19120411884485594,0.7563158166307096,1.2809338454620645,0.8001855400101325,0.7464365210043593,0.12641311579915848,0.0,0.0,508.23305254839727,12.5,2.6,0.8001855400101325
bo-full-stage,5-1,complex,5-1-f016,0.305,True,data/bo-full-stage/5-1-trials/runs/5-1-f016,0.18650193213243074,0.7620248417948664,1.3609765531356006,0.800363039351494,0.7504734531607054,0.12824338161149607,0.0,0.0,494.1345941643624,25.4,2.9,0.800363039351494
bo-full-stage,5-1,complex,5-1-f017,0.48,True,data/bo-full-stage/5-1-trials/runs/5-1-f017,0.21523941076220748,0.7477811433070045,1.547562508716013,0.7997250674075596,0.7379554895278343,0.126217603831218,0.0,0.0,614.2668314328266,15.6,3.7,0.7997250674075596
bo-full-stage,5-1,complex,5-1-f018,0.573,True,data/bo-full-stage/5-1-trials/runs/5-1-f018,0.21956591720911264,0.7583026084753097,3.7400477406883357,0.800378000271649,0.7446750249179152,0.13005588556665054,0.0,0.0,447.3620921606516,21.0,41.1,0.800378000271649
